Category,Text,Prediction
ca_text,"Top story: Save on Electronics on Twitter: ""Big #sale https://t.co/B9JTWUeAPj -? https://t.co/WxDtKvpbxE, see more https://t.co/gaH7Kl8amP",0.03236915
ca_text,I liked a @YouTube video https://t.co/I2FXAaVjcL My Car Audio Triple Rollover Recovery,0.5532943
ca_text,"Automobile Stereo Audio Amplifier Subwoofer 2Channel for Speaker Car PC Laptop  Price: $14.99 - https://t.co/OjozsfbtFg | #Electronics | 
https://t.co/CC00P0zghu... https://t.co/Dx12F4ufHc",0.01077857
ca_text,"RT @nytimesbusiness: ?You?re in the sound. You feel it all around you."" https://t.co/QQdS03fgtS",0.573403
ca_text,A key part of adding an audio system to a car is making sure that all of the voltage and power requirements work together. If this sounds co,0.14633092
ca_text,Sundown oficialmente en Rosario | Machine Car Audio | Official Dealer | #sundownaudio #sundownargentina #machinecaraudio @machinecaraudio @official_sundown_audio @sundownaudioargentina,0.0542205
ca_text,Sundown oficialmente en Rosario | Machine Car Audio | Official Dealer | #sundownaudio? https://t.co/dWjQHecZQe,0.04628894
ca_text,Big #sale https://t.co/pBSbcMAc5F - D-NOBLE VW 9? Car Stereo Radio GPS Navigation 2GB/32GB Android 6.0 Bluetooth 64Bit Quadcore Auto Receiver Audio Multimedia Player FM RDS AUX WiFi Mirror Link for Volkswagen Passat Polo Golf Magotan CC - #save now,0.180391
ca_text,"G Herbo ""Who Run It"" (Official Audio) Now His car go Vroom Vroom ??? ? https://t.co/qJHsJPWWWM: https://t.co/XxSQC80JxO via @YouTube",0.93818617
ca_text,"RT @nytimesbusiness: ?You?re in the sound. You feel it all around you."" https://t.co/QQdS03fgtS",0.573403
ca_text,"G Herbo ""Who Run It"" (Official Audio) Now His car go Vroom Vroom ??? https://t.co/u8zot2PFo1",0.93117672
ca_text,"You have worked long and hard to get your pride and joy rebuilt. The paint is buttery smooth, the engine purrs like a kitten, and the interior smells of fresh carpet and leather. You stand back,... https://t.co/YC7ZTZJgsj",0.98478186
ca_text,If someone is familliar with car audio installation and wants to answer two questions I have please like this so I can DM you ?,0.55188161
ca_text,@pinkuspunk Oh god I didn?t even consider the sound! I?m in public and can?t listen to the audio yet. Maybe when I get to my car though~ (*??`*),0.62114024
ca_text,"RT @nytimesbusiness: ?You?re in the sound. You feel it all around you."" https://t.co/QQdS03fgtS",0.573403
ca_text,"RT @nytimesbusiness: ?You?re in the sound. You feel it all around you."" https://t.co/QQdS03fgtS",0.573403
ca_text,"?You?re in the sound. You feel it all around you."" https://t.co/QQdS03fgtS",0.573403
ca_text,These transducers can knock 18lbs off the weight of a car. That?s a lot. https://t.co/18CdQbmfGe,0.67330986
ca_text,"Via @orionmexicooficial ??? #Repost @orionmexicooficial with @get_repost
???
El mejor du? Mujeres y Car  Audio
??? #VIBRASORION #ORIONMEXICO #ORIONCARAUDIO #CARAUDIO #MUJERESYCARAUDIO ? https://t.co/VUitue6cRE",0.10897861
ca_text,"@SpotifyCares on my Galaxy S9+ I've noticed in my car the audio seems a little choppy. (Not like a bandwidth issue or buffering, but like small bits and pieces are stuttering). Is there a fix for this? Thanks in advance!",0.1328719
ca_text,#wire #prep #tesa #style @ Car Audio of Fresno https://t.co/M0AhVaTSus,0.08761451
ca_text,"WhipAddict: MLK Car Show 2018, Custom Car, Crazy Car Audio, Burnouts, Bi... https://t.co/csljKCqgo3 via @YouTube",0.78472167
ca_text,Seems Legit ?? #motorsport #freemanscarstereo #audio #car https://t.co/F5z51dEMB4,0.77386653
ca_text,"Well, this is interesting for anyone who likes to listen to music in the car... https://t.co/oyGK0upr34",0.97011256
ca_text,Wheels: Speakers Might Be the Next Thing in Your Car to Go the Way of the 8-Track https://t.co/b0jmXPvBg4 https://t.co/a5diNX38vx,0.20013271
ca_text,"Blank canvas. Let's see what we can do... #rangerover #svr #installation #caraudiolife #caraudio #fabrication #custom #audison #hertzaudio #fullda #integration

Interested in a remote car starter or upgraded car audio system? View our profile for our contact information &amp; give https://t.co/mfoUKG7rFN",0.0714458
ca_text,#quadhands #? @ Car Audio of Fresno https://t.co/ZzleFJpfuR,0.33810577
ca_text,3x car audio head unit lot: Pioneer / Dual / Durabrand working https://t.co/Bwq8K5ySRA https://t.co/viHvgVSSAf,0.54792821
ca_text,"RT @BanggoodArabia: ?? ???? ?????? ?? ?????? ... ?? ???? ????? ...
???? ?????? ???? ??????? ???? ??? ???? ???AUX...
- ???? ???? ?? ??? ?????",0.66318196
ca_text,RT @SonicElectronix: The boys at Audio Car Systems Shop are really taking it to the next level! That's a lot of BASS! https://t.co/Ez81Nt4Y?,0.50369453
ca_text,"MOTREX CO., LTD. Car Audio System (BP9-MTXA300BA) https://t.co/6K7vjid8FL https://t.co/RvE0oCAFyr",0.4229483
ca_text,Adicionei um v?deo a uma playlist @YouTube https://t.co/zXnXswleVW: Fast In My Car (Audio),0.93866271
ca_text,@deernecessities I'm making my friend listen to it and she usually listens to audio books whole driving and now I'm kinda worried she'll crash the car bc I might,0.35245493
ca_text,phd12volt Loving this bad boy! #andtherewaslight #led #obd2 @ Car Audio of Fresno https://t.co/Z5DRZVl9mf,0.34947252
ca_text,Speakers Might Be the Next Thing in Your Car to Go the Way of the 8-Track https://t.co/VtnNxsVBnA https://t.co/NKfmBT48gp,0.26929834
ca_text,"Listen in via the world's leading digital radio/audio app catch Mike from 7pm with our Contemporary Country special inc 'Guilty' @theshiresuk plus our music selections playing 24/7 &amp; 365 on your Smart Phone, Tablet, P.C. DTV &amp; in car Click on this link https://t.co/cOFUYgjhFH",0.92947245
ca_text,I?m going on Spring break so If you guys send me videos to react to I?ll record the audio this weekend then I can edit while on the plane and in the car,0.46405643
ca_text,Crutchfield advisor and car audio enthusiast Trevor shares his speaker recommendations in our latest free catalog. Get your copy today! https://t.co/odd1d1n4qa https://t.co/h12jZ4pcre,0.12498866
ca_text,"@TulsaTrucker @RARpartners @taylorbilt @philkillerlain @OOIDA We got pulled over in Ok. When the ol man asked why we were pulled over, no answer and he started a level 2. We have a dash cam with audio, no disrespect. After the inspection, he took my husband to his car. He said we didn't slow down fast enough.",0.14782318
ca_text,"Car Seat Headrest - ""Bodys"" (Official Audio) https://t.co/WXIHryrraS via @YouTube",0.29196775
ca_text,"? Audio System Helon H165 16.5 cm 2 OHM?
 High definition system for car sound
 ?  Top Price ????  https://t.co/vDstVOMb7X
  ??   click on image now!
#audio #speakers #caraudio #automesse #carshow #tuning https://t.co/GYLXJhkpSF",0.37093738
ca_text,@AutomobileNews courtesy of @NYTimes- Wheels: Speakers Might Be the Next Thing in Your Car to Go the Way of the 8-T? https://t.co/zRbEhHBsPK https://t.co/c37PNpfDdX,0.47493932
ca_text,"RT @jaljayobaby: No people, that's not recorded audio. That's Yang Yoseob singing live inside the moving car https://t.co/ZxVLF0xXop",0.89272058
ca_text,"@nicolasmoulinie @RomainLanery Il d?conne , car dans la vid?o le casque est audio et visuelle alors que celui l? est juste un casque audio normal.",0.76448637
ca_text,"AUDIO SYSTEM HX 08 SQ 20 cm subwoofer
 ??High quality subwoofer for car ??
 ??  https://t.co/GmME7nnW4A??
 click on image ??
 #subwoofer #audiosystem #carbon #fiber #sq #sql #sound #quality #carstereo #car #audio #stereo #hifi  #cars #tuning #automesse https://t.co/Qca5FgJ5RB",0.01854074
ca_text,Speakers Might Be the Next Thing in Your Car to Go the Way of the 8-Track https://t.co/15qfnAPesR https://t.co/fK5O45x76C,0.26929834
ca_text,I added a video to a @YouTube playlist https://t.co/DovRHCiIGi World's CRAZIEST Car Audio BASS DEMO EVER!,0.94524896
ca_text,I liked a @YouTube video https://t.co/DovRHCiIGi World's CRAZIEST Car Audio BASS DEMO EVER!,0.83600134
ca_text,"@bbsun_ Fuck a car test, this the only audio test that matter fr.",0.10918819
ca_text,Speakers Might Be the Next Thing in Your Car to Go the Way of the 8-Track   via @NYTimes https://t.co/vMCyY8ls3o,0.38781688
ca_text,YOU FIRST Earphone Headphone Bluetooth Receiver AUX 3.5mm Wireless Receiver Audio Car Bluetooth Earphone Handsfree With Mic https://t.co/ktXPpwDXUw,0.29600585
ca_text,"""Speakers Might Be the Next Thing in Your Car to Go the Way of the 8-Track"" by NEAL E. BOUDETTE via NYT https://t.co/kRsiqJU0kK #Business #news #nyt",0.43208095
ca_text,"""Speakers Might Be the Next Thing in Your Car to Go the Way of the 8-Track"" por NEAL E. BOUDETTE via NYT https://t.co/fJS84jiYhI https://t.co/Gn92HR36Jl",0.35460538
ca_text,"RT @GibbysCanada: We're Giving You A Spring Break On All Televisions, Audio, Car Audio, &amp; Home Theatre products! ??

Find Great Savings wit?",0.67435014
ca_text,RT @SonicElectronix: The boys at Audio Car Systems Shop are really taking it to the next level! That's a lot of BASS! https://t.co/Ez81Nt4Y?,0.50369453
ca_text,"We're Giving You A Spring Break On All Televisions, Audio, Car Audio, &amp; Home Theatre products! ??

Find Great Savings with our March Flyer!
https://t.co/DM6AO5CqUp https://t.co/cF0zZydTVd",0.4904691
wt_text,RT @pocahontasphnx: Disney takes out Han Solo's Blaster Pistol from promotional posters and will now replace them with Walkie-talkies https?,0.06699967
wt_text,"my mom and I were shouting at each other from opposite ends of the apartment as per usual. Then she yells, ?wow I wish we had walkie talkies,? as if we don?t own cellphones to call each other ????",0.69760323
wt_text,The should hire Spielberg to insert walkie-talkies over all the blasters in the final cut https://t.co/cW7Jmrm1I1,0.417725
wt_text,They forgot the walkie-talkies! #SOLO #ThursdayThoughts https://t.co/bQJdOkFkiU,0.17952991
wt_text,Walkie Talkies vs. Two Way Radios: What?s the difference? https://t.co/legizLTlCg,0.19440274
wt_text,10 Businesses That Benefit From Walkie Talkies | eBay https://t.co/Rm9OolKlUa,0.07856906
wt_text,Walkie Talkies versus the Cell Phone https://t.co/Mz1jeZjDl5,0.22601348
wt_text,Walkie talkie PMR446 use. Where you can use PMR walkie talkies in Europe https://t.co/3iNzbPWDBi,0.78245497
wt_text,RT @JMEDINA1013: Walkie talkies for LJT. Changing the game.,0.68964952
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,RT @pocahontasphnx: Disney takes out Han Solo's Blaster Pistol from promotional posters and will now replace them with Walkie-talkies https?,0.06699967
wt_text,How to Get Different Brand FRS/GMRS Walkie-talkies to Talk to Each Other - The Travel Insider https://t.co/VAR5rQpJVj,0.28916335
wt_text,RT @pocahontasphnx: Disney takes out Han Solo's Blaster Pistol from promotional posters and will now replace them with Walkie-talkies https?,0.06699967
wt_text,Popular Encrypted Walkie Talkies-Buy Cheap Encrypted Walkie Talkies lots from China Encrypted Walkie Talkies sup... https://t.co/ldKFeNryII,0.09465167
wt_text,$20.49 off BAOFENG T1 Mini Wireless Handheld Walkie Talkies 2PCS Gearbest Coupon Code ??Israel https://t.co/OMU2ZRofTj https://t.co/WMkuWogh6v,0.13618879
wt_text,Disney takes out Han Solo's Blaster Pistol from promotional posters and will now replace them with Walkie-talkies https://t.co/UGsCiH5lSa,0.15047652
wt_text,"Use Walkie Talkies, Use Walkie Talkies Suppliers and Manufacturers at https://t.co/BrahMF7RMQ https://t.co/cJUDCDfXnj",0.84291893
wt_text,Is it allowed to use Walkie Talkies in France? | Europe Forum | Fodor's Travel Talk Forums https://t.co/6JJNtcGina,0.50881135
wt_text,T-228 Walkie Talkies (Black) | CTAFV-J139-Black https://t.co/YtyxN9Xi8D,0.08555751
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,5 Basic Rules of Using Walkie Talkies on Location | Blog https://t.co/upSZogIjEW,0.72402948
wt_text,T-228 Walkie Talkies (Black) | CTAFV-J139-Black https://t.co/JJ98b0Ei16,0.08555751
wt_text,RT @JMEDINA1013: Walkie talkies for LJT. Changing the game.,0.68964952
wt_text,lmao even blasters are too offensive now. I hope they replace all the blasters in the movie with walkie talkies like they did in E.T. https://t.co/88yy6mzERo,0.16968489
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,NFL may fine Giants for illegal use of walkie-talkies | ProFootballTalk https://t.co/RuiA2NuK3o,0.31056333
wt_text,walkie talkies long range - https://t.co/Re1rZfOmSR https://t.co/jAdu6B5KwM,0.23766154
wt_text,Use of Walkie Talkies? - Italy Forum - TripAdvisor https://t.co/HaS78YFm4d,0.05029796
wt_text,Walkie Talkies in Different Countries - Legal Issues https://t.co/wugANgWjar,0.21142533
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,"Computerised stock management? Nah, let's use walkie-talkies ? The Register https://t.co/U4CgY1L3hx",0.02444326
wt_text,Motorola Business Walkie Talkies or Talkabout Walkie Talkies? https://t.co/joDANyqACo,0.59308523
wt_text,Wholesale T-228 Walkie Talkies - Walkie Talkies From China https://t.co/a59vFR2Bxq,0.13118149
wt_text,#Retweet #shoppingtime #8404 1.4m Cable 2.5mm Handsfree Earphone for Mini Walkie Talkies https://t.co/zc5VzeTjab https://t.co/CLDhj5P6RJ,0.0463769
wt_text,If books could speak it?d be really awkward for them to use walkie-talkies.,0.04744763
wt_text,Licensed Walkie Talkies for Professional Use | Onedirect https://t.co/joKsicMTyJ,0.41326442
wt_text,@19sx67 Walkie talkies ffs do ye copy ??,0.73416305
wt_text,"Asked papa what he wanted for his birthday - I?ll have money please, I?ve bought walkie talkies jessica so granny can talk to me while I?m in the shed!? My grandparents are so cute ???",0.59345794
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,RT @youcantrustalf: Check these out. Disney Monsters Inc Walkie Talkies Sulley/Mike Working. https://t.co/9Aw5hotSqk via @eBay_UK,0.05082588
wt_text,Popular Encrypted Walkie Talkies-Buy Cheap Encrypted Walkie Talkies lots from China Encrypted Walkie Talkies sup... https://t.co/IwD236gjkB,0.09465167
wt_text,How To Use Motorola Walkie Talkies | Elite Radios https://t.co/oK4PBhYDUS,0.27225244
wt_text,5 Basic Rules of Using Walkie Talkies on Location | Blog https://t.co/DbgFTJP8jX,0.72402948
wt_text,RT @Jarhead44: I wish we could tweet on walkie talkies.,0.27544534
wt_text,@Manasseh_Azure Communicating on their walkie talkies,0.51783299
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,WALKIE TALKIES VS. TWO WAY RADIOS: WHAT'S THE DIFFERENCE? | VHF Radio https://t.co/FJD2PHT6k9,0.39611802
wt_text,RT @JMEDINA1013: Walkie talkies for LJT. Changing the game.,0.68964952
wt_text,"Hey @BinatoneUK , my daughters school needs 10 walkie talkies to allow the teachers and playground staff to all be able to communicate with the office safely. Would you consider donating a set to us please?",0.94009608
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,walkie talkies long range - https://t.co/kks7J2nPM7 https://t.co/qg0ZRn9mji,0.23766154
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,How to Get Different Brand FRS/GMRS Walkie-talkies to Talk to Each Other - The Travel Insider https://t.co/XefkUAzgom,0.28916335
wt_text,one-button walkie-talkies for elderly - Buy Wholesale Phone Accessories From Totobay Wholesaler https://t.co/FTqycZ4Q7u,0.01021355
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,RT @JMEDINA1013: Walkie talkies for LJT. Changing the game.,0.68964952
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,Walkie-talkies - how do they work? - Explain that Stuff https://t.co/9k1aisNNmq,0.13069712
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,"Walkie talkies | in Northampton, Northamptonshire | Gumtree https://t.co/2ClWfjqI0c",0.36719579
wt_text,WALKIE TALKIES VS. TWO WAY RADIOS: WHAT'S THE DIFFERENCE? | VHF Radio https://t.co/LCtNILI0bd,0.39611802
wt_text,Why You Should Carry Walkie Talkies | Survival Life https://t.co/FVWle6UjU4,0.98654699
wt_text,"BAOFENG T1 Mini Walkie Talkie Wireless FM Radio 2PCS EU #chollos #ofertas #gearbest
? Cup?n: GB4thGW4025 
 ?Precio Final:24.49? 

?https://t.co/I75HghCUUE https://t.co/sR8B35SsNd",0.97697407
wt_text,RT @JMEDINA1013: Walkie talkies for LJT. Changing the game.,0.68964952
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,the coaches and secretaries are talking to each other on walkie talkies and watching cameras and keep asking people for their ID?s i?m just trynna go pee dude i don?t carry that shit on me ?,0.80966812
wt_text,"""Vamos come?ar como o seu pai come?ou,com um par de walkie Talkies e dando o nome para uma opera??o"" 
AHHHH EU S? CONSIGO LEMBRAR DO HENRY PEQUENO ??",0.22380464
wt_text,@19sx67 I near choked on my tea reading it. Pay to hire walkie talkies ????,0.01129942
wt_text,@AliPlumb @BBCiPlayer Hope you asked about the lack of walkie-talkies in his recent films,0.29265991
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,RT @JMEDINA1013: Walkie talkies for LJT. Changing the game.,0.68964952
wt_text,"RT @4Berlin: @AfD_Bayern Anstatt zu informieren, wird nur gehetzt. Kurze Erkl?rung: Die Sch?lerbegleiter sollen im Falle des Fehlverhaltens?",0.43555784
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,RT @JMEDINA1013: Walkie talkies for LJT. Changing the game.,0.68964952
wt_text,@Mccolgan1888 @jMcphail321 @JonnyHewitt1 @ChrisMcQueer Walkie talkies ?,0.54342699
wt_text,RT @youcantrustalf: Check these out. Disney Monsters Inc Walkie Talkies Sulley/Mike Working. https://t.co/9Aw5hotSqk via @eBay_UK,0.05082588
wt_text,RT @JMEDINA1013: Walkie talkies for LJT. Changing the game.,0.68964952
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,Best Walkie Talkies of 2017 - Top 10 Walkie Talkies With No Issues https://t.co/HJuK3UijOp,0.97668958
wt_text,I want walkie talkies,0.40951717
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,Instructions for Motorola Talkabout Walkie Talkies | Sciencing https://t.co/pEmAfjQDNG,0.55066794
wt_text,You and the Law: Walkie talkies with a 35-mile range? | Opinion | https://t.co/H8Q2hYYnlP https://t.co/kHHuzgO0h4,0.36610022
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,Use of Walkie Talkies? - Italy Forum - TripAdvisor https://t.co/4EnORlgNqt,0.05029796
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,Popular Encrypted Walkie Talkies-Buy Cheap Encrypted Walkie Talkies lots from China Encrypted Walkie Talkies sup... https://t.co/wMqVkPVqcm,0.09465167
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,Is it allowed to use Walkie Talkies in France? | Europe Forum | Fodor's Travel Talk Forums https://t.co/s18jwo4xHW,0.50881135
rd_text,@shadybrady224 Radar detector ftw. Saved me this morning  (and many times),0.9566074
rd_text,Radar Detector - NO MORE SPEEDING TICKETS! https://t.co/6Fpb2uATJe,0.36540243
rd_text,"As? son las nuevas motos de la Guardia Civil: con radar, alcohol?metro y detector de drogas https://t.co/ebjYkRQdi6",0.75499547
rd_text,"Uniden R3 Extreme Long Range Radar Laser Detector GPS, 360 Degree, DSP, Voice Alert
https://t.co/hXrUpqmN2r https://t.co/fYnppgbVQ6",0.09904832
rd_text,"RT @pimecorp: don?t worry, my rapidly twitching eyelid is actually a radar detector implant prototype developed by DARPA",0.60647225
rd_text,My mom really got a radar detector for her Nissan Rouge?,0.88985509
rd_text,"you are a radar detector
i drive a thousand miles an hour
i won't go on and on
but you are always looking out for me",0.60471255
rd_text,Check out MINT!!! Whistler Z-11R+ Laser Radar Detector LOOK!!! #Whistler https://t.co/te1EZm4XsC via @eBay,0.15603256
rd_text,Radar Detector https://t.co/NU5ngKJdLV,0.23455827
rd_text,Celebrate the warmer weather with our #Spring #Drive #Event. Get a #free Multi-Vehicle Kit with purchase of a MAX 360c radar/laser detector. Kit includes an EZ Mag Mount and a SmartCord. $60 value. No coupon needed! https://t.co/DhrHAAYl8r https://t.co/GY2kiezzO4,0.09147567
rd_text,Help me win an Escort Redline EX #RadarDetector from @EscortRadar and @VortexRadar! https://t.co/3I4yVuquGh #giveaway https://t.co/ryDm4SKB6i,0.94083393
rd_text,"@Ponle_Freno No hay problema, compramos un detector de esos de @Publipunto y  ya est?.  Hay que tenerla doble, por una lado nos piden que pongamos frenosa los accidentes, y por otro est?n todo el d?a machacando para que compremos detectores de radar para poder correr lo que nos de la gana.",0.48834142
rd_text,"@remram44 On the footage, I see an unobstructed sight on the premises where she crossed the road. Why couldn't the radar detector her? A moving person with a bike is kinda too big to miss, darkness shouldn't impact radar performances.",0.37118453
rd_text,"RT @Omicrono: Las nuevas motos de la Guardia Civil: con alcohol?metro, detector de drogas y hasta radar https://t.co/NqIwRG0KIu https://t.c?",0.56116015
rd_text,"RT @InterJuez: As? son las nuevas motos de la Guardia Civil: con radar, alcohol?metro y detector de drogas https://t.co/OooeGRRPz9 v?a @omi?",0.75499547
rd_text,"RT @pimecorp: don?t worry, my rapidly twitching eyelid is actually a radar detector implant prototype developed by DARPA",0.60647225
rd_text,"V?a: Omicrono As? son las nuevas motos de la Guardia Civil: con radar, alcohol?metro y detector de drogas - https://t.co/Gpd9Sr2lAl",0.75499547
rd_text,"Las nuevas motos de la Guardia Civil: con alcohol?metro, detector de drogas y hasta radar https://t.co/NgnzaHY4iY?
https://t.co/3XbhgSF8SY",0.61863989
rd_text,"Las nuevas motos de la Guardia Civil: con alcohol?metro, detector de drogas y hasta radar https://t.co/xOAUwkaLY6?
https://t.co/bN4EwoYMiW",0.61863989
rd_text,"RT @pimecorp: don?t worry, my rapidly twitching eyelid is actually a radar detector implant prototype developed by DARPA",0.60647225
rd_text,"don?t worry, my rapidly twitching eyelid is actually a radar detector implant prototype developed by DARPA",0.60647225
rd_text,FINALLY a dude went flying past me driving like an asshole whole my radar detector was going nuts and a cop got him,0.81987327
rd_text,"As? son las nuevas motos de la Guardia Civil: con radar, alcohol?metro y detector de drogas https://t.co/OooeGRRPz9 v?a @omicrono",0.75499547
rd_text,Good #pop #music now playing Darwin Deez - Radar Detector on https://t.co/mcQcw88RUw,0.74384683
rd_text,"RT @Omicrono: Las nuevas motos de la Guardia Civil: con alcohol?metro, detector de drogas y hasta radar https://t.co/NqIwRG0KIu https://t.c?",0.56116015
rd_text,"RT @Omicrono: Las nuevas motos de la Guardia Civil: con alcohol?metro, detector de drogas y hasta radar https://t.co/NqIwRG0KIu https://t.c?",0.56116015
rd_text,"RT @Omicrono: Las nuevas motos de la Guardia Civil: con alcohol?metro, detector de drogas y hasta radar https://t.co/NqIwRG0KIu https://t.c?",0.56116015
rd_text,"Las nuevas motos de la Guardia Civil: con alcohol?metro, detector de drogas y hasta radar https://t.co/NqIwRG0KIu https://t.co/U5tXBjvlxf",0.61863989
rd_text,"Holographic radar scan of test mine in sand being done by robotic detector system. @ Florence,? https://t.co/wkHclVoKU1",0.05581319
rd_text,"RT @AlbertVilella1: As? son las nuevas motos de la Guardia Civil: con radar, alcohol?metro y detector de drogas https://t.co/xP1RRtdkbx htt?",0.75499547
rd_text,"As? son las nuevas motos de la Guardia Civil: con radar, alcohol?metro y detector de drogas https://t.co/8kgi9yyUWA",0.75499547
rd_text,"As? son las nuevas motos de la Guardia Civil: con radar, alcohol?metro y detector de drogas https://t.co/xP1RRtdkbx https://t.co/EL5tjySIQa",0.64347506
rd_text,Radar Detector 1.30 by?KadircanOzkan https://t.co/mp1acoFaUW https://t.co/DErjFyeN4t,0.13037845
rd_text,#smarthomes Blackt Electrotech Microwave/Radar Sensor Light Switch Occupancy Body Motion Detector https://t.co/D2UARH5grr,0.56128818
rd_text,@catalana1977 @Esquitx17 Nom?s veure la cara somrient d?aquesta dona a la foto el meu radar  detector de la qualitat humana m?indica clarament i sense dubtes que ?s una bona persona i per tant no ?s culpable de delicte d?odi.,0.44099933
rd_text,ETS 2- Radar Detector 1.30.x download - https://t.co/unjrVp0oZD https://t.co/QYBEH0m3sj,0.03655333
rd_text,Anti-Slip Radar Detector Dash Mat by Meter.llc (131) Buy new: $7.99 (Visit the Hot New? https://t.co/v55R12ZL9l,0.28911838
rd_text,Mod Radar Detector 1.30 by KadircanOzkan https://t.co/ygxSX7Uetx https://t.co/Sedvc1hAde,0.37204725
rd_text,Help me win an Escort Redline EX #RadarDetector from @EscortRadar and @VortexRadar! https://t.co/wMcLejye7m #giveaway https://t.co/qyTB1DVHTj,0.94083393
rd_text,Escort Passport S55 High Performance Pro Radar and Laser Detector with DSP (High-Intensity Red?Display) https://t.co/52JWeXLrFv,0.8835963
rd_text,Bought a radar detector? Hmmm..... #HomicideCity,0.34740645
